Node id 1,Node id 2,Sign
71,119,-1
71,124,-1
71,148,1
71,167,1
71,132,1
71,146,1
71,168,1
71,153,-1
71,169,1
71,170,1
71,166,1
71,84,-1
71,171,1
72,73,1
72,74,1
72,75,1
72,76,1
72,77,-1
72,78,1
72,79,1
72,83,-1
72,82,1
72,81,-1
72,84,1
72,85,1
72,86,1
72,87,1
72,167,-1
72,166,-1
72,165,-1
72,155,-1
72,146,1
72,132,1
72,148,1
73,74,1
73,75,1
73,76,1
73,77,-1
73,78,1
73,79,1
73,130,1
73,119,1
73,129,1
73,117,1
73,128,1
73,105,1
73,102,1
73,131,-1
73,132,1
73,133,1
73,134,-1
73,135,1
73,85,-1
73,116,1
73,150,-1
73,141,-1
73,144,-1
73,139,-1
73,137,1
73,92,-1
73,108,1
73,151,1
73,153,-1
73,152,-1
73,146,1
73,104,-1
74,75,1
74,76,1
74,77,-1
74,78,1
74,79,-1
74,80,1
74,81,1
74,82,-1
74,85,-1
74,84,-1
74,83,-1
74,86,1
74,87,1
74,88,1
74,89,1
74,90,1
74,91,-1
74,92,1
74,93,1
74,121,1
74,99,1
74,108,-1
74,122,1
74,123,-1
74,119,-1
74,124,-1
74,125,-1
74,139,-1
74,144,1
74,149,-1
74,116,1
74,150,-1
74,153,-1
74,110,-1
75,76,1
75,77,-1
75,78,1
75,79,1
75,80,1
75,81,1
75,82,1
75,137,-1
75,92,-1
75,108,-1
75,144,-1
75,151,1
76,77,-1
76,78,1
76,79,1
76,80,1
76,116,-1
76,147,-1
76,108,-1
76,141,1
76,149,1
76,144,1
76,139,-1
76,85,-1
76,150,1
76,92,1
77,78,1
77,79,1
77,80,1
77,102,-1
77,130,-1
77,119,-1
77,129,-1
77,117,-1
77,131,-1
77,132,1
77,133,1
77,134,-1
77,135,1
77,121,1
77,101,1
77,147,1
77,114,1
77,148,-1
77,84,1
77,116,1
77,161,-1
77,158,-1
77,151,-1
77,162,-1
77,157,-1
77,108,-1
77,163,1
77,164,1
78,79,1
78,80,1
78,81,1
78,82,1
78,85,1
78,84,1
78,83,1
78,86,1
78,87,1
78,88,1
78,89,1
78,90,1
79,80,1
79,81,1
79,84,1
79,88,1
79,93,1
79,92,1
79,91,1
79,90,1
79,94,1
79,95,-1
79,96,1
79,97,1
79,89,1
79,98,1
79,86,-1
79,99,1
79,125,-1
79,124,-1
79,119,-1
79,123,-1
79,122,-1
79,108,1
79,104,1
79,126,-1
79,127,1
79,139,-1
79,138,-1
79,137,-1
79,136,-1
79,116,1
79,140,-1
79,85,-1
79,134,-1
79,141,1
79,144,1
79,150,-1
79,152,1
79,110,-1
80,81,1
80,82,1
80,83,-1
81,82,1
81,83,-1
82,83,-1
82,84,1
82,85,1
82,86,1
82,87,1
82,88,1
82,89,1
83,84,1
83,85,1
83,86,1
83,87,1
84,85,1
84,86,1
84,87,1
84,88,1
84,89,1
84,90,1
84,91,-1
84,92,1
84,93,1
84,94,1
84,95,-1
84,96,1
84,97,1
84,98,1
84,99,1
84,100,-1
84,101,1
84,102,1
84,103,1
84,104,1
84,105,1
84,137,-1
84,145,-1
84,144,-1
84,108,1
84,127,-1
84,148,1
84,121,1
84,132,1
84,116,1
84,169,-1
84,166,-1
84,170,-1
84,153,-1
84,168,1
84,171,-1
85,86,1
85,87,1
85,88,1
85,89,1
85,115,1
85,119,1
85,112,1
85,110,-1
85,102,-1
85,120,-1
85,116,-1
85,140,-1
85,139,-1
85,138,-1
85,137,-1
85,108,-1
85,104,1
85,125,-1
85,134,-1
85,141,-1
85,142,-1
85,143,-1
85,114,1
85,133,-1
85,144,-1
85,145,-1
85,146,-1
85,101,1
85,147,1
85,132,1
85,121,-1
85,149,-1
85,150,-1
85,92,-1
86,87,1
86,88,1
86,89,-1
86,90,1
86,91,-1
86,98,-1
86,97,-1
86,96,-1
86,95,-1
86,94,-1
86,99,1
86,100,-1
86,101,1
86,102,1
86,103,1
86,108,1
86,107,1
86,106,1
86,105,1
86,104,1
86,109,1
86,110,1
87,88,1
87,89,1
87,90,1
87,91,-1
87,92,1
88,89,1
88,90,1
88,91,1
88,92,1
88,93,1
88,94,-1
88,95,-1
88,96,1
88,97,1
88,103,-1
88,102,-1
88,101,-1
88,100,-1
88,99,-1
88,104,1
88,98,1
88,105,1
88,106,1
88,107,1
88,108,1
88,109,1
89,90,1
89,91,-1
89,92,1
89,93,1
89,97,1
89,96,1
89,95,1
89,94,1
89,98,1
89,99,1
89,100,-1
89,101,1
89,102,1
90,91,-1
90,92,1
90,93,1
91,92,1
91,93,1
91,94,1
91,95,-1
92,93,1
92,94,1
92,95,-1
92,96,1
92,139,1
92,144,-1
92,108,1
92,104,1
92,137,1
92,151,1
92,153,-1
92,152,1
92,146,1
92,157,1
92,110,-1
92,130,1
92,154,1
92,158,-1
93,94,1
93,95,-1
93,96,1
93,97,1
94,95,-1
94,96,1
94,97,1
94,98,1
94,99,-1
94,103,-1
94,102,-1
94,101,-1
94,100,-1
94,104,1
94,105,1
94,106,1
94,107,1
94,108,1
95,96,1
95,97,1
95,98,1
95,99,1
95,137,-1
95,145,-1
95,144,-1
95,108,-1
95,127,-1
96,97,1
96,98,1
96,99,1
96,100,-1
97,98,1
97,99,1
97,100,-1
97,101,1
98,99,1
98,100,-1
98,101,1
98,102,1
98,103,1
98,104,1
98,105,1
98,106,1
98,107,1
98,108,1
98,109,1
98,110,1
99,100,-1
99,101,1
99,102,1
99,103,1
99,104,1
99,108,1
99,116,1
99,120,1
99,121,1
99,122,1
99,123,-1
99,119,-1
100,101,1
100,102,1
100,103,-1
100,104,1
100,105,1
100,106,1
100,110,-1
100,109,-1
100,108,1
100,107,-1
100,111,1
100,112,-1
100,113,1
100,114,1
100,115,-1
101,102,1
101,103,1
101,104,1
101,105,1
101,106,1
101,146,1
101,141,-1
101,114,1
101,147,1
101,132,1
101,121,-1
101,148,-1
102,103,1
102,104,1
102,105,1
102,106,1
102,107,1
102,115,1
102,110,1
102,120,-1
102,119,1
102,130,1
102,129,1
102,117,1
102,128,1
102,131,-1
102,132,1
102,133,1
102,134,-1
102,135,1
102,146,-1
102,141,-1
102,114,1
102,147,1
102,121,-1
103,104,1
103,105,1
103,106,1
103,107,1
103,108,1
103,110,1
103,109,1
103,111,1
103,114,1
103,113,1
103,112,1
103,115,-1
103,116,-1
103,117,-1
103,118,1
104,105,1
104,106,1
104,107,1
104,108,1
104,109,1
104,110,-1
104,125,-1
104,124,1
104,119,1
104,123,1
104,122,1
104,126,-1
104,127,1
104,140,1
104,116,1
104,139,-1
104,138,1
104,134,-1
104,141,1
104,142,-1
104,133,1
104,114,-1
104,137,-1
104,143,1
104,144,-1
104,150,-1
104,146,-1
104,152,-1
104,153,1
104,130,1
104,154,1
104,158,-1
104,159,-1
104,160,1
104,161,-1
104,148,-1
104,157,-1
105,106,1
105,107,1
105,108,1
105,109,1
105,110,1
105,111,1
105,126,-1
105,127,-1
105,128,-1
105,117,1
105,129,1
105,119,-1
105,130,1
106,107,1
106,108,1
106,109,1
106,110,1
107,108,1
107,109,1
107,110,1
108,109,1
108,110,-1
108,111,1
108,112,-1
108,113,1
108,114,1
108,115,1
108,116,1
108,117,-1
108,118,1
108,119,1
108,120,1
108,121,1
108,122,1
108,125,-1
108,124,1
108,123,1
108,126,-1
108,127,1
108,140,1
108,139,1
108,138,1
108,134,-1
108,141,1
108,142,-1
108,133,-1
108,144,1
108,143,1
108,137,1
108,145,-1
108,147,-1
108,150,1
108,151,1
108,152,1
108,153,-1
108,146,-1
108,154,-1
108,155,1
108,156,1
108,157,-1
108,130,-1
108,160,1
108,159,1
108,161,-1
108,148,-1
108,162,1
108,158,-1
108,163,1
109,110,1
109,111,1
110,111,1
110,115,1
110,120,-1
110,119,-1
110,116,1
110,144,-1
110,150,-1
110,156,1
110,155,1
110,154,1
110,152,1
110,153,1
110,121,-1
110,157,-1
110,130,-1
110,158,-1
110,159,-1
111,112,-1
111,113,1
111,114,1
112,113,1
112,114,1
112,115,1
112,116,-1
112,118,-1
112,117,-1
112,119,1
113,114,1
113,115,-1
113,116,-1
113,117,-1
114,115,-1
114,116,-1
114,117,-1
114,133,-1
114,142,-1
114,141,1
114,134,-1
114,125,-1
114,137,-1
114,143,1
114,144,-1
114,145,-1
114,147,1
114,132,1
114,121,-1
115,116,-1
115,117,-1
115,118,1
115,119,1
115,120,-1
116,117,-1
116,118,1
116,120,1
116,119,1
116,121,1
116,139,1
116,138,1
116,137,1
116,136,1
116,140,-1
116,125,-1
116,134,-1
116,141,1
116,148,1
116,147,-1
116,149,1
116,144,-1
116,150,1
117,118,1
117,119,-1
117,128,1
117,126,1
117,127,1
117,129,1
117,130,1
118,119,1
119,120,-1
119,123,-1
119,122,-1
119,121,-1
119,124,-1
119,125,-1
119,129,-1
119,128,-1
119,126,-1
119,127,-1
119,130,1
119,131,-1
119,132,-1
119,135,-1
119,134,-1
119,133,-1
119,136,-1
119,137,1
119,138,1
119,139,1
121,122,1
121,123,-1
121,124,-1
121,132,-1
121,147,-1
121,141,-1
121,148,-1
121,156,-1
122,123,-1
122,124,-1
122,125,-1
123,124,-1
123,125,-1
124,125,-1
125,126,-1
125,127,1
125,140,-1
125,139,-1
125,138,-1
125,134,-1
125,141,1
125,142,-1
125,133,1
125,137,-1
126,127,1
126,128,-1
126,129,1
127,128,-1
127,129,1
127,146,1
128,129,1
128,130,1
129,130,1
129,131,-1
130,131,-1
130,132,1
130,133,1
130,157,-1
130,154,1
130,153,-1
131,132,1
131,133,1
131,134,-1
131,135,1
131,136,-1
131,137,1
131,163,1
131,161,1
131,158,1
131,164,1
131,155,1
131,165,1
131,166,1
131,167,1
132,133,1
132,134,-1
132,135,1
132,136,-1
132,137,1
132,147,1
132,141,1
132,148,1
132,146,1
132,167,1
133,134,-1
133,135,1
133,136,-1
133,137,-1
133,142,1
133,141,1
133,143,1
133,144,-1
133,145,-1
134,135,1
134,136,-1
134,137,1
134,138,1
134,139,1
134,140,-1
134,141,1
134,142,-1
134,143,1
135,136,-1
135,137,1
135,138,1
135,139,1
136,137,1
136,138,1
136,139,1
136,140,-1
137,138,1
137,139,1
137,140,-1
137,142,-1
137,141,-1
137,143,1
137,144,-1
137,145,-1
137,151,1
137,150,-1
138,139,1
138,140,-1
139,140,-1
139,144,-1
139,149,-1
139,141,-1
139,150,-1
140,141,1
140,144,1
140,154,1
140,152,1
140,143,1
141,142,-1
141,143,1
141,147,1
141,149,1
141,144,-1
141,150,-1
142,143,1
142,144,-1
143,144,-1
143,145,-1
143,152,1
143,154,-1
144,145,-1
144,149,1
144,150,-1
144,151,-1
144,152,-1
144,153,-1
144,146,1
144,154,1
146,152,1
146,153,1
146,167,1
146,166,1
146,148,1
147,148,-1
148,161,-1
148,160,-1
148,159,-1
148,157,-1
148,162,1
148,151,1
148,158,-1
148,167,1
150,151,-1
150,152,1
151,162,1
151,157,1
151,161,1
151,158,-1
151,163,1
152,153,-1
152,154,-1
152,155,-1
152,156,-1
153,156,1
153,155,-1
153,154,-1
153,158,-1
153,159,-1
153,168,1
153,169,1
153,170,1
153,166,1
154,155,-1
154,156,-1
154,158,-1
155,156,-1
155,164,1
155,163,1
155,165,1
155,166,1
155,167,1
157,161,1
157,160,-1
157,162,1
157,158,-1
157,163,1
158,159,-1
158,160,1
158,161,1
158,162,-1
158,163,1
159,160,1
159,161,-1
160,161,-1
160,162,1
161,162,1
161,163,1
162,163,1
163,164,1
163,165,1
164,165,1
164,166,1
164,167,1
165,166,1
165,167,1
166,167,1
166,169,1
166,170,1
166,168,1
166,171,1
168,169,1
168,170,1
168,171,1
169,170,1
169,171,1
170,171,1
